E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.5678367384379077	-0.6821632615620923	1.25	0	-0.02131437213105402	0.002634717594925203	0.002105554114982245	-0.6655891611409457	0.4999999999999999	0.7500000000000001
0.562522175731336	-0.687477824268664	1.25	0	-0.028358828490510597	0.003424631708676561	0.0021431711920612013	-0.6646867986788911	0.5	0.7500000000000001
0.5563906248858697	-0.6936093751141303	1.25	0	-0.03554912056536302	0.003724421331748571	0.0020535103035516774	-0.6638381861840675	0.49999999999999994	0.7500000000000001
0.550094369862553	-0.6999056301374477	1.2500000000000007	0	-0.042148385687422525	0.0034826763653265985	0.0018335780321458962	-0.6630734988474977	0.5000000000000002	0.7500000000000004
0.5445944571583854	-0.7054055428416146	1.25	0	-0.04717719102127173	0.002707413690219432	0.0014833170509785053	-0.6624190825615408	0.4999999999999999	0.7500000000000002
0.5409597935919028	-0.7090402064080972	1.25	0	-0.04961727705022869	0.0014656933790944177	0.001006474422642967	-0.6618950971596058	0.5	0.7500000000000001
0.5400869559957905	-0.7099130440042095	1.25	0	-0.04868633302062607	-0.00012503164457508846	0.00041175155487994225	-0.6615134308938883	0.5000000000000001	0.7499999999999999
0.5424088031925336	-0.7075911968074664	1.25	0	-0.04411761855747398	-0.0019113569158327997	-0.0002859564576764243	-0.6612762648764832	0.5	0.7500000000000001
0.5476732607052696	-0.7023267392947304	1.25	0	-0.036365630316698906	-0.003720876194412866	-0.0010645112669494833	-0.6611757215166691	0.4999999999999999	0.7500000000000002
0.5548225464871723	-0.6951774535128277	1.25	0	-0.026660284991878294	-0.005380093262975144	-0.0018941214206854133	-0.6612429538372888	0.4999999999999999	0.75
0.5599760842282194	-0.690023915771781	1.2500000000000004	0	-0.01628240799641991	-0.006839179889683811	-0.0027548884232936536	-0.6641474394623836	0.5000000000000002	0.7500000000000001
0.5634070753970827	-0.6865929246029173	1.25	0	-0.007771481137269189	-0.0078877507778406	-0.0036135327713745936	-0.6673201599164329	0.5	0.75
0.562874065560431	-0.6871259344395688	1.2499999999999998	0	-0.003576213403892319	-0.008380306157771501	-0.004424852042980987	-0.670744562834924	0.4999999999999999	0.7499999999999999
0.5565154695901181	-0.6934845304098819	1.25	0	-0.005736068426817397	-0.008192779373127776	-0.0051430977325147	-0.6744125848774221	0.4999999999999999	0.75
0.5434360968108843	-0.7065639031891159	1.2500000000000002	0	-0.015270657495906068	-0.0072297595686073544	-0.005728520974019364	-0.6783349651505831	0.5000000000000001	0.7500000000000001
0.524200772702122	-0.7257992272978778	1.2499999999999998	0	-0.031655457531672426	-0.005436667294409315	-0.006154938405458053	-0.682552164066338	0.5	0.7499999999999998
0.501017701950394	-0.7489822980496065	1.2500000000000004	0	-0.0526034842430026	-0.002818179249233426	-0.006416929392125261	-0.6871437051652451	0.5000000000000001	0.7500000000000002
0.47739205763736503	-0.7726079423626347	1.2499999999999998	0	-0.07437960523223094	0.0005403244007134013	-0.0065350601313579155	-0.6922336013997593	0.4999999999999999	0.7499999999999999
0.4571804420683183	-0.7928195579316817	1.25	0	-0.09272730444671586	0.004456233817031473	-0.006557978878008786	-0.6979905084239885	0.5	0.7499999999999999
0.44327465314070236	-0.8067253468592974	1.2499999999999998	0	-0.1041881110305127	0.008647475727382602	-0.006561379915716752	-0.7046233316404505	0.49999999999999994	0.7499999999999999
0.4364166840546809	-0.8135833159453191	1.25	0	-0.10731358427934408	0.01275075485403243	-0.006645113734695929	-0.7123753727853115	0.5	0.7499999999999999
0.434681991914564	-0.815318008085436	1.25	0	-0.10322742286653776	0.01636116442235991	-0.006930146303136063	-0.7215216033381221	0.5000000000000001	0.7499999999999999
0.43392273680785787	-0.8160772631921421	1.25	0	-0.09523747345669482	0.019089931201748712	-0.007555982753831793	-0.7323737381833643	0.5000000000000001	0.75
0.4290841605508494	-0.8209158394491506	1.25	0	-0.08757595713131872	0.020633687457264575	-0.008676722666072985	-0.7452968471090234	0.5	0.7500000000000001
0.4159438075769989	-0.8340561924230011	1.25	0	-0.08370782011140324	0.020842928406752503	-0.010451040907928862	-0.7607402598104215	0.5	0.75
