E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.9245260617281834	-0.3254739382718166	1.25	0	-0.10491399696172106	-0.0035470909382440035	0.005078688453414776	-0.22209153882526633	0.5000000000000001	0.7499999999999998
0.9134016190942127	-0.33659838090578775	1.2500000000000004	0	-0.11838038010440964	-0.0035271276190483934	0.004287227262693687	-0.21897810044502342	0.5000000000000001	0.7500000000000002
0.9026777611545433	-0.3473222388454566	1.25	0	-0.13057181054749353	-0.0029055020290643333	0.002983053077022179	-0.2168279793459209	0.5000000000000001	0.7499999999999998
0.8964625177485843	-0.35353748225141585	1.2500000000000002	0	-0.1375303410584015	-0.0017057435413681868	0.0012116881977424067	-0.21551308584938855	0.5000000000000001	0.7500000000000001
0.8985039080324368	-0.3514960919675636	1.2500000000000004	0	-0.1356802562288932	1.6611615342621618e-05	-0.0009461283454760441	-0.21488631900853697	0.5000000000000001	0.7500000000000002
0.9112552370246237	-0.3387447629753765	1.2500000000000002	0	-0.12273436954719452	0.0021875839980063	-0.0033907875086946933	-0.2148071899174936	0.5	0.7500000000000002
0.9353131822498739	-0.314686817750126	1.25	0	-0.09822836366471352	0.004725798254407555	-0.006022206627041452	-0.2151620457127786	0.5000000000000001	0.75
0.9692854519060131	-0.2807145480939869	1.25	0	-0.06363113371739328	0.0075492534529638475	-0.008756450372746454	-0.215876217456811	0.5000000000000002	0.7499999999999997
1.0100008228278774	-0.23999917717212269	1.25	0	-0.022119393140139384	0.01057766398363732	-0.011538658795155596	-0.21691878922046504	0.5	0.7500000000000001
1.0529195876536208	-0.19708041234637913	1.25	0	0.021842634866048333	0.013731382743157102	-0.014351289153161957	-0.2183031408024226	0.5	0.75
1.0926230600115059	-0.15737693998849395	1.2499999999999998	0	0.06299841656570936	0.01692898167897243	-0.017216446090589414	-0.2200878921425863	0.5	0.7499999999999998
1.1233298244968069	-0.12667017550319326	1.25	0	0.09581720651335016	0.020086241049483176	-0.02018996988716656	-0.22238365317886002	0.49999999999999994	0.7500000000000001
1.13947005017039	-0.1105299498296099	1.25	0	0.11506611134435601	0.02311915471304178	-0.023344053969029336	-0.22537116191797835	0.5000000000000001	0.7499999999999999
1.1363999350071678	-0.11360006499283215	1.25	0	0.11651971678396547	0.02595238928951328	-0.026736445241827302	-0.2293357258244836	0.4999999999999999	0.7500000000000002
1.1112824884663886	-0.1387175115336119	1.2500000000000004	0	0.09784063318616858	0.028532761313553628	-0.030369898770175662	-0.23472100726315845	0.5000000000000001	0.7500000000000002
1.0639390261445794	-0.18606097385542072	1.25	0	0.059451043751084696	0.030845650732584287	-0.0341553046227168	-0.2422023637163729	0.5	0.75
0.997172221362089	-0.25282777863791095	1.25	0	0.004917869426010532	0.0329321153270886	-0.03789975102037039	-0.2527780123706397	0.5	0.75
0.9159696083736386	-0.33403039162636156	1.2500000000000002	0	-0.05972150117840623	0.03490688308559252	-0.04133665455258923	-0.2678791189809586	0.5	0.7500000000000002
0.8253453193689482	-0.4246546806310518	1.25	0	-0.12792763346137012	0.036982906257192076	-0.04419707373384087	-0.28951287969303285	0.49999999999999994	0.75
0.7270594901902874	-0.5229405098097131	1.2500000000000004	0	-0.19566714778631322	0.03951742819998263	-0.046307190059958016	-0.3204836001634244	0.5	0.7500000000000003
0.6151557235817633	-0.6348442764182367	1.25	0	-0.26543114249440863	0.043110782272251104	-0.047717587059952674	-0.36480632913612654	0.5	0.75
0.4676606633848994	-0.782339336615101	1.2500000000000004	0	-0.3535870234668625	0.04882231514838478	-0.04896402234447065	-0.4286106059521527	0.5000000000000002	0.7500000000000001
0.2218007175680885	-1.0281992824319115	1.25	0	-0.5125743830361941	0.058648593445537654	-0.05183276085328257	-0.5224407319879724	0.5000000000000001	0.75
-0.3238407421162184	-1.5738407421162184	1.25	5.39618701884681e-05	-0.9201761548140232	0.07677146381176841	-0.06189262506197824	-0.6685973879221738	0.4999999999999999	0.75
0.6265694066593437	-0.6234305933406568	1.2500000000000004	1.8723799413671465	-1.6932329749509503	0.09767815529802004	-0.0832458057976491	-0.8170099092572239	0.5000000000000001	0.7500000000000002
-0.5715111370124046	-1.8215111370124046	1.25	0	-1.150071809793482	0.07399211434763478	-0.07634067989449657	-0.6690907616720609	0.49999999999999994	0.75
-0.3322662232978002	-1.5822662232978	1.2499999999999998	0	-0.9411894368004685	0.06625374583429211	-0.07694909711819024	-0.6303814352134334	0.5	0.7499999999999998
-0.44836660828837216	-1.6983666082883722	1.25	0	-1.0005959583848938	0.0697743821544709	-0.08408438084599322	-0.6834606512119562	0.5	0.7500000000000001
-0.10555403426050303	-1.355554034260503	1.25	0.9802357065443621	-1.5092822415805052	0.08804846904372333	-0.09896536540614746	-0.8155906028619357	0.5000000000000001	0.75
-0.7874243482114089	-2.037424348211409	1.2500000000000002	0.15830918446396547	-1.4346096899354424	0.08364868624362616	-0.08888351903758904	-0.7558890099459695	0.49999999999999994	0.7500000000000003
-0.679114210322594	-1.9291142103225944	1.2500000000000004	0	-1.2321495328168544	0.07344635559280788	-0.08005651149714434	-0.6903545216014035	0.5000000000000001	0.7500000000000002
-0.7671635294895629	-2.017163529489563	1.25	0.0846180041269764	-1.3482254549366908	0.07309010071955005	-0.08590895735154894	-0.7407372220478496	0.49999999999999983	0.7500000000000002
-0.1400439947203742	-1.3900439947203744	1.2500000000000002	0.9180222306378916	-1.472667707017976	0.07419257934089175	-0.09553772542398763	-0.8140533722571943	0.5000000000000002	0.75
