E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.8651528188575581	-0.3848471811424419	1.25	0	0.08238577237815838	0.013046148072770894	0.007262192159283898	-0.48754129375265504	0.5000000000000002	0.7499999999999999
0.8660757746710384	-0.38392422532896164	1.25	0	0.08583759431448716	0.013182466565601573	0.006958868249594109	-0.48990315445864446	0.49999999999999994	0.7500000000000001
0.8648935718757894	-0.3851064281242106	1.25	0	0.08773231673680655	0.01336455375137718	0.006209098735401326	-0.4924123973477957	0.4999999999999999	0.75
0.8598200975559737	-0.39017990244402634	1.25	0	0.08644752958850635	0.013623015503642328	0.004918643281811276	-0.4951690908179863	0.5	0.7500000000000001
0.8493170294282761	-0.4006829705717243	1.2500000000000004	0	0.0810165006340802	0.013759531470988164	0.0032667028708765165	-0.4987257055476692	0.5000000000000001	0.7500000000000003
0.8292629885440449	-0.4207370114559551	1.25	0	0.0672291263152591	0.014194367682179323	0.0007472792947707165	-0.5029077847481642	0.5000000000000001	0.75
0.7941975720421031	-0.455802427957897	1.25	0	0.04002518727280574	0.015007939969390503	-0.002735369346421546	-0.5081001858536717	0.4999999999999999	0.75
0.7388179921082091	-0.5111820078917911	1.2500000000000002	0	-0.005345082989900982	0.016242145734778612	-0.007147019691325737	-0.514932050945343	0.49999999999999994	0.7500000000000002
0.6600525099433688	-0.5899474900566309	1.2499999999999998	0	-0.07115834095116234	0.017913382764362246	-0.012316092016034319	-0.5243864398537965	0.49999999999999994	0.7499999999999998
0.5580229133430361	-0.6919770866569639	1.25	0	-0.15608813340275726	0.020050584541542633	-0.018000492900123885	-0.5379390448956254	0.5	0.7499999999999999
0.4349951769928817	-0.8150048230071185	1.2500000000000002	0	-0.2560132918507519	0.022743162559481014	-0.023988239190190455	-0.5577464545256572	0.5000000000000001	0.7500000000000001
0.29255586259342825	-0.9574441374065717	1.25	0	-0.3665125123682811	0.02620045921202855	-0.030190450771576047	-0.5869416334787432	0.5	0.75
0.12704826754585175	-1.1229517324541483	1.25	0	-0.48689766869575546	0.0308594732280402	-0.036729121920815	-0.6301844150656181	0.5000000000000001	0.75
-0.0800607868145018	-1.3300607868145018	1.25	0	-0.6287345183905391	0.03765673085041762	-0.04410467624198075	-0.6948783230323996	0.5	0.75
-0.39476868632037077	-1.6447686863203708	1.25	0	-0.8454442500226871	0.04885696644286713	-0.05377662775542558	-0.7944047749851253	0.5000000000000001	0.75
-0.5254967940763395	-1.7754967940763395	1.25	0.5390877503671963	-1.3601676770423512	0.07043511348249855	-0.07019438645103997	-0.9546575944326432	0.5	0.75
-0.7431746336992291	-1.993174633699229	1.25	0.34917811911553187	-1.4042793864583452	0.06865233409969676	-0.06692036477213102	-0.9398053356839815	0.5	0.75
-0.6782426122584231	-1.9282426122584233	1.2500000000000002	0	-1.083217482171885	0.05317954075113658	-0.05642226919676081	-0.8417824016409141	0.5000000000000001	0.7500000000000001
-0.4316371368002381	-1.681637136800238	1.25	0	-0.8665877736579616	0.0439059907565929	-0.05335908229247434	-0.805596271606395	0.5	0.75
-0.2585511781099852	-1.5085511781099852	1.25	0	-0.6709060803647243	0.03903516734473554	-0.05425417663887725	-0.8224260884511193	0.5	0.75
-0.16505373069375695	-1.4150537306937574	1.2500000000000004	0.051414937705480224	-0.5538953640009053	0.04176974967319827	-0.05967696586700649	-0.8946660882045241	0.5000000000000002	0.7500000000000001
0.22923526442444175	-1.0207647355755582	1.25	0.6877075455623305	-0.7386718886634358	0.054102230267525114	-0.06807640478795395	-0.955826217954024	0.5	0.75
-0.5073742787413067	-1.7573742787413067	1.25	0.0004639432553130707	-0.8814394942716237	0.05290968360387154	-0.06389583485923614	-0.8654125764696314	0.5000000000000001	0.75
-0.6659020844547068	-1.9159020844547068	1.25	0	-1.0713908012034015	0.05443459331211348	-0.06526263810985529	-0.8336832384535636	0.5000000000000001	0.75
-1.0319919345286468	-2.281991934528647	1.2500000000000002	0.06372021088218083	-1.4405770956725523	0.06385126546609524	-0.07623375865032848	-0.8927525565540422	0.49999999999999994	0.7500000000000002
-0.36791200968595694	-1.617912009685957	1.25	1.1229474088494547	-1.7571719568689073	0.0734213424813654	-0.08773112110869077	-0.9693776830391789	0.5	0.7500000000000001
-0.8247736884529997	-2.074773688453	1.2500000000000002	0.019115190571278085	-1.2047648820674675	0.058192966248741713	-0.07221024472443138	-0.8751067184811211	0.5	0.7500000000000002
-0.7056349921383291	-1.9556349921383291	1.25	0	-1.092012930246925	0.054029114772220804	-0.06845839025823494	-0.8491927864053899	0.5000000000000001	0.7499999999999999
-0.8192030169042179	-2.0692030169042184	1.2500000000000004	0.3182225549314097	-1.4518143417048923	0.06296971774490963	-0.07987727449109401	-0.9187036733845515	0.5	0.7500000000000004
-0.7323022391465246	-1.9823022391465244	1.2499999999999998	0.5161947106533029	-1.5472222871858188	0.06376661875059933	-0.08321262803212529	-0.9318286533324824	0.5	0.7499999999999998
-0.7822783791726375	-2.0322783791726375	1.25	0.011864940446703054	-1.160628726783611	0.0529964750526608	-0.07246650372695844	-0.8640445641614318	0.5	0.75
-0.6462650434881865	-1.8962650434881865	1.25	0.013197746985698755	-1.024727375573186	0.05038911302716134	-0.07113809091079615	-0.8639864370170643	0.5000000000000001	0.7499999999999998
-0.430819802993883	-1.680819802993883	1.25	0.42736045395879163	-1.1609494747165168	0.055359043008279846	-0.07933952189193029	-0.9232503033525075	0.4999999999999999	0.75
-0.6541729741878661	-1.9041729741878661	1.25	0.2374080687183575	-1.2133598932425678	0.055607189873670235	-0.0769930628310753	-0.9068352767062507	0.5000000000000002	0.7499999999999999
-0.7771340375712719	-2.027134037571272	1.2500000000000002	0.010231861796987873	-1.1617013507278575	0.054800838818735535	-0.06835382217524041	-0.8621115652838975	0.49999999999999994	0.7500000000000002
-0.8032104013857759	-2.053210401385776	1.2500000000000002	0.08516723252323644	-1.2468187667319426	0.06131483014438252	-0.06715907916386656	-0.8857146181575861	0.5	0.7500000000000002
-0.4396874583463113	-1.6896874583463115	1.2500000000000002	0.6236240866292158	-1.3786716863776882	0.07073541793021669	-0.06966573427227996	-0.9357095422557757	0.5	0.7500000000000002
-0.7376324893303658	-1.9876324893303656	1.2499999999999998	0.09919624979934616	-1.2026163455827916	0.0666543053076308	-0.0628519189501279	-0.8880147799044228	0.49999999999999983	0.7499999999999999
-0.8406973979163235	-2.0906973979163235	1.25	0.016153059125374902	-1.2455597640000138	0.0661185986688099	-0.06241286469166594	-0.8649964270188284	0.5	0.75
-0.9184584929942965	-2.1684584929942963	1.2499999999999998	0.3932149158047564	-1.6459995320309058	0.07658909529270587	-0.07243478598945316	-0.9198281860713995	0.49999999999999994	0.7499999999999998
-0.9004833712835867	-2.1504833712835865	1.2499999999999998	0.4435294507074592	-1.6772042280682802	0.07823362879395832	-0.07205670240906475	-0.9229855203076587	0.49999999999999994	0.7499999999999999
-0.8800600245138648	-2.130060024513865	1.2500000000000002	0.03208794958204764	-1.3012670098914763	0.06987636851474983	-0.060687999742077677	-0.8700693329771083	0.5	0.7500000000000002
-0.7510566735837061	-2.0010566735837063	1.2500000000000002	0.0730907924479407	-1.2079796695181384	0.07095857158862967	-0.05664009753961557	-0.8804862705625227	0.5000000000000001	0.7500000000000001
-0.5133461975215119	-1.763346197521512	1.25	0.49443118833527855	-1.353529085342236	0.07793257204978113	-0.05731456295780409	-0.9248663096065316	0.49999999999999994	0.7500000000000001
-0.7913919793281767	-2.0413919793281767	1.25	0.1483811375553099	-1.316843447732047	0.07290862302873528	-0.05293314986813996	-0.8929051423120348	0.5000000000000001	0.75
-0.8192279345836679	-2.069227934583668	1.25	0.0301388676281078	-1.2459639155960442	0.06689709082330043	-0.05190945966300153	-0.8683905177760303	0.5000000000000001	0.7499999999999999
-0.723015741843035	-1.9730157418430347	1.2499999999999998	0.23330202488732166	-1.3103607972558107	0.06817065436000042	-0.05831186952597924	-0.9058157543085671	0.49999999999999994	0.7499999999999998
-0.5634420609346771	-1.813442060934677	1.25	0.41887241280526677	-1.3124415458224485	0.06906995968009513	-0.06371577620264404	-0.9252271113949463	0.49999999999999994	0.75
-0.8168943847198435	-2.066894384719844	1.2500000000000004	0.05090136950491586	-1.2378702599380456	0.0660137321464132	-0.06210035113566405	-0.8838388752974631	0.5000000000000002	0.7500000000000001
-1.007420706018201	-2.2574207060182014	1.2500000000000004	0.08898028614442155	-1.4543404837435012	0.0708447744330203	-0.06704402809356814	-0.8958612547585738	0.5000000000000002	0.7500000000000001
