E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
1.6364642254255013	0.3864642254255018	1.2499999999999996	0	0.03212865712394309	-0.013242186838577625	-0.002624781372854554	0.3702025365129909	0.4999999999999999	0.7499999999999998
1.6296551215636013	0.3796551215636011	1.2500000000000002	0	0.025619653058310227	-0.011500078649786232	-0.003090018612451348	0.3686255657675285	0.5000000000000001	0.7500000000000001
1.6103313878962016	0.3603313878962013	1.2500000000000002	0	0.009756093383134821	-0.009590008681748235	-0.00430093529392147	0.36446623848873616	0.49999999999999994	0.7500000000000002
1.5822586404592414	0.3322586404592414	1.25	0	-0.01217740702618525	-0.00765481259074723	-0.006019109084183544	0.3581099691603574	0.5000000000000001	0.75
1.550047342180827	0.3000473421808268	1.2500000000000002	0	-0.036277909876322435	-0.005813013594138863	-0.00791559471455596	0.35005386036584407	0.49999999999999994	0.7500000000000003
1.5180708744462326	0.26807087444623207	1.2500000000000004	0	-0.05894416683370421	-0.004141719176119854	-0.009649223514827896	0.340805983970884	0.5000000000000002	0.7500000000000001
1.4897623001201599	0.23976230012015934	1.2500000000000004	0	-0.07743367192894168	-0.002678466773146559	-0.01093651596549167	0.33081095478773925	0.5000000000000002	0.7500000000000001
1.4672989701618384	0.21729897016183797	1.2500000000000004	0	-0.09008739501729997	-0.0014313170247307351	-0.011595700319271868	0.32041338252314056	0.5000000000000002	0.7500000000000001
1.4515741642253381	0.20157416422533808	1.25	0	-0.09781296652089194	-0.00047270190214751453	-0.01170384723990173	0.31156367988827927	0.4999999999999999	0.7500000000000001
1.4428384633047042	0.19283846330470425	1.25	0	-0.10851413766543114	-0.00018135706849951578	-0.011980710049240915	0.3135146680878758	0.49999999999999994	0.7500000000000001
1.4415143606542296	0.1915143606542296	1.25	0	-0.11179488586102047	6.072768315632901e-05	-0.011440453264055461	0.3146889720961492	0.5000000000000001	0.7499999999999998
1.4474315320376925	0.19743153203769248	1.25	0	-0.10841032053197183	0.00029753070576423	-0.01018837663055672	0.3157326984944568	0.49999999999999994	0.75
1.4631950640598097	0.21319506405980967	1.25	0	-0.10074973345895967	0.0007612549560878826	-0.00852078611836163	0.3217043286810431	0.5	0.75
1.4868590563740727	0.23685905637407223	1.2500000000000004	0	-0.09008888101685074	0.0016402758499121416	-0.007406945784902001	0.33271460732591285	0.5	0.7500000000000003
1.5104142195295727	0.2604142195295729	1.2499999999999998	0	-0.07933362355867297	0.002663733137267083	-0.00641359294796691	0.3434977028989457	0.4999999999999999	0.7499999999999999
1.5320110690205668	0.2820110690205669	1.25	0	-0.0699974505361289	0.0038429507197718744	-0.005743238948488098	0.353908807785412	0.5	0.75
1.5508346337426473	0.3008346337426472	1.2500000000000002	0	-0.06261489930121403	0.005178855320565961	-0.005527278708886206	0.36379795643218144	0.5000000000000001	0.7500000000000001
1.5670818046926687	0.3170818046926683	1.2500000000000004	0	-0.05679641886779041	0.0066599321142798255	-0.005808684047272072	0.37302697549345093	0.5000000000000001	0.7500000000000003
1.5816254180647542	0.3316254180647542	1.25	0	-0.05156467131304786	0.008260777264074958	-0.006553176833682029	0.3814824889474091	0.5	0.7500000000000001
1.595587350690339	0.34558735069033886	1.2500000000000002	0	-0.04576312314606811	0.009941835621336239	-0.007673668738310967	0.3890823069533817	0.5000000000000001	0.7500000000000001
1.6099649785069716	0.3599649785069713	1.2500000000000004	0	-0.03840655475013647	0.011651219116526723	-0.00905430921693334	0.39577462335751434	0.49999999999999994	0.7500000000000004
1.6253651606916504	0.3753651606916501	1.2500000000000002	0	-0.028926003118925604	0.013328833204640823	-0.010569074086666613	0.4015314046926015	0.5000000000000001	0.7500000000000001
1.6418646859217993	0.39186468592179924	1.2500000000000002	0	-0.017290999232642525	0.014912109570520323	-0.012095131177765348	0.40633870676168676	0.5000000000000001	0.7500000000000001
1.6590021610083674	0.40900216100836734	1.25	0	-0.004004604078803931	0.01634212162685137	-0.013522433957897678	0.4101870774182176	0.49999999999999994	0.75
1.675885827719354	0.42588582771935346	1.2500000000000004	0	0.010012878997650132	0.017568886230903535	-0.014760591455187566	0.41306465394598735	0.5000000000000001	0.7500000000000002
1.6913784784629562	0.4413784784629562	1.25	0	0.023612573138642443	0.01855505194239938	-0.015743503428997413	0.4149543568109118	0.5	0.7499999999999999
