E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
1.1625239259953295	-0.08747607400467103	1.2500000000000004	0	0.0795825984598062	-0.00014606722242344888	0.009430818561179798	-0.17634342380323356	0.5000000000000002	0.7500000000000001
1.1507796419590632	-0.09922035804093675	1.25	0	0.07731449246241953	-0.0014081002845605527	0.009445697389276147	-0.18457244760807187	0.5000000000000001	0.75
1.1299829652420121	-0.12001703475798782	1.25	0	0.06800210855021327	-0.0026500188491537947	0.008850270434048712	-0.194219394893096	0.5000000000000001	0.75
1.1014515297523944	-0.14854847024760548	1.2499999999999998	0	0.052691473564325554	-0.0037663270008167094	0.007682801654493966	-0.2051564184656083	0.49999999999999983	0.75
1.067576805607057	-0.1824231943929433	1.2500000000000002	0	0.03339331152522322	-0.004652648560247616	0.006029728400808145	-0.21719358575872705	0.49999999999999994	0.7500000000000002
1.0314517428165748	-0.2185482571834252	1.25	0	0.012766714090765659	-0.005217599168964473	0.0040105807500746635	-0.23010795285530103	0.5	0.7500000000000001
0.9963177781544488	-0.25368222184555117	1.25	0	-0.006376128380450998	-0.005393129809261343	0.0017606284728125818	-0.2436735921286514	0.5	0.7499999999999999
0.964959620339441	-0.285040379660559	1.25	0	-0.021627933149521248	-0.005141952391799032	-0.0005846104042617904	-0.2576858837149769	0.49999999999999994	0.7500000000000001
0.9392143624718741	-0.31078563752812594	1.25	0	-0.031446844991052415	-0.004461371770594532	-0.0029006531483675843	-0.2719767676181114	0.49999999999999983	0.7500000000000001
0.919725263205978	-0.33027473679402214	1.2500000000000002	0	-0.035389263625081546	-0.003383757720335421	-0.005080797083102519	-0.28642091836550265	0.5	0.7500000000000002
0.905981739571188	-0.344018260428812	1.25	0	-0.03406967872894634	-0.0019743619794681984	-0.0070394516066977705	-0.3009347681136997	0.5000000000000001	0.7499999999999999
0.8965707659254056	-0.35342923407459415	1.2499999999999998	0	-0.028908048561931913	-0.00032547388615716436	-0.008713513834757589	-0.31548219779174747	0.49999999999999994	0.7499999999999999
0.8895320799407287	-0.3604679200592715	1.2500000000000002	0	-0.02174767169613103	0.001452688959385144	-0.01006626938179286	-0.33010666794073273	0.5000000000000001	0.7500000000000001
0.8830601310819155	-0.36693986891808456	1.25	0	-0.014299252816399467	0.0032252875115452682	-0.011085813968921552	-0.3447800896443088	0.5	0.7499999999999999
0.8756007667025305	-0.37439923329746927	1.2499999999999998	0	-0.00797039541021116	0.004859616264275379	-0.011780847828334624	-0.3595076063231989	0.49999999999999994	0.7499999999999999
0.8661520437284932	-0.3838479562715068	1.25	0	-0.0036017788329374984	0.006232641685903846	-0.01218112797301897	-0.37429769115145417	0.5	0.7500000000000001
