E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.6179866644210037	-0.6320133355789967	1.2500000000000004	0	0.012301801521528663	0.007022445805782946	0.005790969421261725	-0.6571285523275701	0.5000000000000001	0.7500000000000002
0.6108171953309546	-0.6391828046690454	1.25	0	0.008565916932639197	0.007260439089607024	0.005656015748058908	-0.6606651764393505	0.5	0.7500000000000001
0.6037251797544618	-0.6462748202455382	1.25	0	0.0046351845215835226	0.007582247717747302	0.0054890975591342026	-0.6639813500440032	0.5	0.7500000000000001
0.5968093730435331	-0.6531906269564669	1.25	0	0.0006058713352554498	0.007993200665223282	0.0052696049899166215	-0.6670593039468623	0.5	0.75
0.5901267034913409	-0.6598732965086593	1.2500000000000002	0	-0.003449005019356704	0.008495991263505896	0.004970599616745559	-0.6698908823695541	0.5000000000000001	0.7500000000000001
0.5837002611126667	-0.6662997388873333	1.25	0	-0.007471642477329203	0.009088135417073937	0.004562733260117073	-0.6724789650871951	0.5	0.75
0.5775541098835749	-0.6724458901164251	1.25	0	-0.011387909866977772	0.00975898770006584	0.004021523008976846	-0.67483849095849	0.5000000000000002	0.7499999999999998
0.5717673841293869	-0.6782326158706131	1.25	0	-0.015059288337965842	0.010487295881036892	0.003336257919731667	-0.6769968813334158	0.5	0.7500000000000001
0.5663229346216107	-0.6836770653783893	1.25	0	-0.017526403514057307	0.011315159050526836	0.002569737071971802	-0.6800355579868307	0.5	0.7500000000000001
0.561492134048262	-0.688507865951738	1.25	0	-0.018983864252361676	0.01215085485796871	0.0017116318484707944	-0.6833864884058158	0.5	0.75
0.5574899890454843	-0.6925100109545157	1.25	0	-0.01945133326476117	0.01292201619651468	0.0007803303691420321	-0.6867610242554112	0.5	0.7499999999999999
0.5542954880158061	-0.6957045119841939	1.25	0	-0.01889863948942841	0.013579026387992743	-0.00018772777043200416	-0.6901971711123263	0.49999999999999994	0.75
0.5516072138322713	-0.6983927861677287	1.25	0	-0.01756585681619429	0.014075287588003828	-0.0011640937598542966	-0.693738123179684	0.49999999999999994	0.75
0.5488404912928229	-0.7011595087071776	1.2500000000000004	0	-0.015964715924939216	0.014370757891838769	-0.0021328965536708934	-0.6974326541204062	0.5	0.7500000000000003
0.5452199600287079	-0.7047800399712926	1.2500000000000004	0	-0.01478790375439237	0.014435263005240001	-0.0030911797871757893	-0.7013362194349644	0.5	0.7500000000000003
0.5399323457194191	-0.7100676542805812	1.2500000000000002	0	-0.014760472348828517	0.014251777179423747	-0.004046268380100471	-0.7055126907310759	0.49999999999999994	0.7500000000000002
0.5322858564689575	-0.7177141435310425	1.25	0	-0.016485385209806375	0.013819516524378116	-0.005011731810020224	-0.7100365430355939	0.5	0.7500000000000001
0.5218266541221275	-0.7281733458778725	1.25	0	-0.020331094784467194	0.013156349180854612	-0.006003319264709588	-0.7149952810095503	0.49999999999999994	0.75
0.5083840023060591	-0.7416159976939409	1.25	0	-0.02638813137505717	0.012299910089315984	-0.007035854563896046	-0.7204919218443037	0.5	0.75
0.492043773570249	-0.7579562264297506	1.2499999999999996	0	-0.03449416045921828	0.011306987705629741	-0.008121602613365057	-0.7266474510627969	0.4999999999999999	0.7499999999999998
0.4730726738860427	-0.7769273261139573	1.25	0	-0.04430496601038859	0.01025111741648426	-0.009270148995031516	-0.7336033285250215	0.49999999999999994	0.7500000000000001
0.4518240025173732	-0.7981759974826268	1.25	0	-0.05538082729683488	0.009218660204782262	-0.01048949092016171	-0.7415243394704125	0.5	0.75
0.428648951624087	-0.8213510483759132	1.2500000000000002	0	-0.0672646070031004	0.008303818243356968	-0.011787903801780004	-0.7506023558143898	0.5	0.7500000000000002
0.4038210083934609	-0.8461789916065391	1.25	0	-0.07954393798886455	0.007603064278835789	-0.013176214090090193	-0.7610619038064201	0.5	0.7499999999999999
