E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.6652769993936559	-0.5847230006063439	1.2499999999999998	0	0.003174924355087908	0.0019256068606034297	-0.004697910749789094	-0.5851256210722461	0.49999999999999994	0.7499999999999999
0.6584921843067408	-0.5915078156932594	1.2500000000000002	0	-0.0059332220940384066	0.001229761908987501	-0.005753594083106854	-0.5810507614251016	0.49999999999999994	0.7500000000000002
0.6481719194379897	-0.6018280805620101	1.2499999999999998	0	-0.01827686348228227	0.0008520841577316315	-0.006911119024401816	-0.5774921822130576	0.5000000000000001	0.7499999999999997
0.6349901820186901	-0.6150098179813104	1.2500000000000004	0	-0.03331549424288238	0.0008796775586907193	-0.008057311942372093	-0.5745166893547466	0.5000000000000001	0.7500000000000002
0.6199727472486887	-0.6300272527513111	1.2499999999999998	0	-0.050122323786877775	0.0013808372975459404	-0.009086459739115225	-0.5721993065228641	0.49999999999999994	0.7499999999999998
0.6046689337761492	-0.6453310662238513	1.2500000000000004	0	-0.06718476521556713	0.0023872116614960565	-0.009914348229191499	-0.5706191644405887	0.5000000000000001	0.7500000000000002
0.5910877371235421	-0.6589122628764579	1.25	0	-0.08244407504252392	0.0038776462065822875	-0.010491147778111491	-0.5698546862624048	0.5	0.7500000000000001
0.5813510002753871	-0.6686489997246131	1.2500000000000002	0	-0.09363485591009421	0.0057708818546982526	-0.010806817328301115	-0.5699782083409161	0.5	0.7500000000000002
0.5771753130266006	-0.6728246869733994	1.25	0	-0.09881866965339235	0.007931587009955382	-0.010886890893912132	-0.5710507134360503	0.5000000000000001	0.75
0.5794149005710305	-0.6705850994289693	1.2499999999999998	0	-0.09687428953378147	0.010188220725619103	-0.010781399161278014	-0.5731176314595289	0.49999999999999994	0.7499999999999999
0.5878562772393789	-0.6621437227606208	1.2499999999999998	0	-0.08774154103220462	0.01235670757292362	-0.010552391757996587	-0.5762064975433432	0.49999999999999994	0.7499999999999998
0.6013075793072825	-0.6486924206927175	1.25	0	-0.07236504103309566	0.014263708010011287	-0.010264347109830799	-0.5803267405598023	0.5000000000000001	0.75
0.6179037721596392	-0.6320962278403606	1.2499999999999998	0	-0.05241177965501122	0.015765648059673645	-0.009978799119083746	-0.5854712971259393	0.5	0.7499999999999998
0.6355110860265021	-0.6144889139734981	1.2500000000000002	0	-0.029878893940258448	0.01676167183654003	-0.009752336521199372	-0.5916193553485803	0.49999999999999994	0.7500000000000002
0.6521307641265152	-0.5978692358734848	1.25	0	-0.006692729573130303	0.0171993372204267	-0.009636444331421043	-0.5987393991893601	0.5000000000000001	0.75
0.6662303107131006	-0.5837696892868994	1.25	0	0.01562783013906998	0.017072142837068417	-0.009677884205996853	-0.606791778057041	0.5000000000000001	0.75
0.6769542132755084	-0.5730457867244916	1.25	0	0.036193988000986756	0.016409178576256216	-0.009918787288823717	-0.6157301660129109	0.5	0.75
0.6841903293061373	-0.5658096706938627	1.25	0	0.05482813935017551	0.015259667837453823	-0.010396035203182639	-0.6255014426783094	0.5	0.75
0.6884963343251778	-0.5615036656748227	1.2500000000000004	0	0.0720021262460306	0.013677700112834507	-0.0111397739984632	-0.6360437180352245	0.5000000000000001	0.7500000000000002
0.6909150893471018	-0.5590849106528978	1.2499999999999996	0	0.08865556458325159	0.01171307548681856	-0.012171093135608015	-0.6472824575873599	0.5	0.7499999999999997
0.692716934222855	-0.557283065777145	1.25	0	0.10592891377772452	0.009412055617097313	-0.013499060904961493	-0.6591249742670053	0.49999999999999994	0.7500000000000001
0.6950975310717662	-0.5549024689282336	1.2499999999999998	0	0.12484067526651657	0.00682830255393926	-0.015117451046500247	-0.6714539957021892	0.49999999999999994	0.7499999999999999
0.698837742808369	-0.551162257191631	1.25	0	0.145919142337981	0.004041938672098245	-0.017001617141603944	-0.6841217210601064	0.5	0.7500000000000001
0.7039015157141861	-0.5460984842858134	1.2499999999999996	0	0.16876945287181064	0.0011852076434465887	-0.019106112143636313	-0.6969470326574343	0.4999999999999999	0.7499999999999998
0.7089051850343469	-0.5410948149656531	1.25	0	0.19151348667757484	-0.0015234912533703205	-0.021363940598136257	-0.7097208697917214	0.5	0.7499999999999999
0.7103394066458357	-0.5396605933541647	1.2500000000000004	0	0.20998951363666424	-0.0037319337093442827	-0.023689006088206406	-0.7222291671932782	0.5000000000000002	0.7500000000000001
0.7014495293075297	-0.5485504706924705	1.2500000000000002	0	0.21663800072342934	-0.004893194856702806	-0.025984726610292386	-0.7343105499489047	0.5000000000000001	0.7500000000000001
0.6712062344593526	-0.5787937655406474	1.25	0	0.19958497734420336	-0.004237507424631609	-0.028163983480405136	-0.745977251979814	0.5	0.7499999999999999
0.6056964200352953	-0.6443035799647049	1.2500000000000002	0	0.14446388393996834	-0.0009483598128797776	-0.030185373921497567	-0.7576337301702959	0.5000000000000002	0.75
0.49578872890852854	-0.7542112710914715	1.25	0	0.04302072467031452	0.0052633120073827385	-0.03209770028596058	-0.7703976074832082	0.5	0.75
0.3473493248083389	-0.9026506751916611	1.25	0	-0.09574235859568792	0.013595482663892745	-0.03406486587717282	-0.7864389333826931	0.49999999999999994	0.7500000000000001
0.18011348483259404	-1.069886515167406	1.25	0	-0.24675011514174366	0.02244190029563352	-0.03637008735524924	-0.8092082129660465	0.49999999999999994	0.75
0.013694737331823914	-1.2363052626681763	1.2500000000000002	0	-0.38355171719242137	0.030279971393957092	-0.039455581975400104	-0.843577934894312	0.49999999999999994	0.7500000000000002
-0.14716349155135777	-1.3971634915513578	1.25	0	-0.4931898936211594	0.03630409028609296	-0.04407848916571856	-0.8961991990505727	0.5000000000000001	0.75
-0.32591421826567646	-1.5759142182656765	1.25	0	-0.5880797650173093	0.04071644413562677	-0.05175252192782263	-0.9767983754561713	0.49999999999999994	0.75
-0.6157509101081706	-1.8657509101081708	1.2500000000000002	0	-0.7428239153088677	0.04564298120837467	-0.06600544910615316	-1.1025645269015247	0.49999999999999994	0.7500000000000003
0.044297665306089584	-1.2057023346939104	1.25	1.3438182322529384	-1.2308041078216856	0.05777653414859705	-0.09195619118954743	-1.284536802084213	0.5	0.7500000000000001
-1.0745810929413895	-2.3245810929413895	1.25	0.04441384508451085	-1.154994116356201	0.0555424566590606	-0.0782854715773602	-1.1912578067513997	0.5000000000000002	0.7499999999999999
