E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.98487534925916	-0.2651246507408398	1.2499999999999998	0	0.17657093614054345	0.003498500846076562	-0.01788269827203618	-0.42731138945542363	0.49999999999999994	0.7499999999999999
0.9521504107253949	-0.29784958927460514	1.25	0	0.1622595281615899	0.002024518195818792	-0.017646996983600536	-0.4444866386484133	0.5	0.7500000000000001
0.9154152780630296	-0.3345847219369704	1.25	0	0.14456374273347158	0.0009632371422421315	-0.017547195565169513	-0.46256450624751466	0.4999999999999999	0.75
0.8768889206803873	-0.3731110793196132	1.2500000000000004	0	0.12514448834134073	0.0003617884346496793	-0.017567348659911018	-0.4810500074356926	0.5000000000000001	0.7500000000000003
0.8380464215942357	-0.4119535784057643	1.25	0	0.10502408011172129	0.00022531547015159186	-0.01764982593464109	-0.4995531480529961	0.4999999999999999	0.75
0.7998581599671675	-0.45014184003283253	1.25	0	0.08482343382730402	0.0005355590493529972	-0.01770693162818399	-0.5177939012813055	0.49999999999999994	0.7500000000000001
0.7630427052857026	-0.4869572947142974	1.25	0	0.065010822137374	0.0012624544444748314	-0.01763957721013714	-0.5355909940860091	0.5000000000000001	0.75
0.728266750932502	-0.5217332490674984	1.2500000000000004	0	0.04610061437724674	0.0023687782237954503	-0.01735902235844717	-0.5528436193100934	0.5	0.7500000000000003
0.6962537439564151	-0.5537462560435851	1.2500000000000002	0	0.028762420786739455	0.003809768658463712	-0.016806468250498377	-0.5695119772382898	0.5000000000000002	0.75
0.667783817133847	-0.582216182866153	1.25	0	0.01381919858243347	0.005529924540752207	-0.01596562246528517	-0.5855996835240534	0.5	0.7500000000000001
0.6435881463879357	-0.6064118536120643	1.25	0	0.0021340326190312517	0.007458807226778005	-0.014865468606710999	-0.6011392248511626	0.5	0.7500000000000001
0.6241627408027289	-0.6258372591972711	1.25	0	-0.005590491727806655	0.00950728465276825	-0.013573364499141663	-0.616180687623091	0.5	0.75
0.6095501683936677	-0.6404498316063321	1.2499999999999998	0	-0.009050778379179851	0.011565619934495508	-0.012181073106524411	-0.6307836000551234	0.5	0.7499999999999998
0.5991599520938288	-0.6508400479061712	1.25	0	-0.008545775914218718	0.013505131437566724	-0.010787780370377389	-0.6450116230591418	0.5000000000000001	0.7499999999999999
0.5917091735316394	-0.6582908264683606	1.25	0	-0.005061945611345315	0.015185442280552776	-0.009484511325044475	-0.6589298118125235	0.5000000000000001	0.7499999999999999
0.5853476612157161	-0.6646523387842841	1.2500000000000002	0	-0.00017329572494637231	0.01646883265634733	-0.008343718878048738	-0.6726041568376363	0.49999999999999994	0.7500000000000002
0.5779755270429091	-0.6720244729570909	1.25	0	0.004253662996935527	0.017241182842977373	-0.007416233372883168	-0.6861030854241206	0.5	0.75
0.5676763841540348	-0.6823236158459652	1.25	0	0.0064767431213809835	0.017435637314152742	-0.006735399152292013	-0.699500597129207	0.5	0.7500000000000001
0.5531189534029191	-0.6968810465970809	1.25	0	0.00527331450568289	0.01705216664486044	-0.006325747972502127	-0.7128807797751221	0.4999999999999999	0.7500000000000001
0.5337714305474626	-0.7162285694525377	1.2500000000000002	0	0.00016110456118065798	0.016166058862055348	-0.006212076343365945	-0.7263436565324077	0.49999999999999994	0.7500000000000002
0.5098412738408229	-0.7401587261591771	1.25	0	-0.008642822861913365	0.014921879730466749	-0.006425110058439191	-0.7400126729692913	0.4999999999999999	0.7500000000000001
0.4819624903597429	-0.7680375096402571	1.25	0	-0.020505818933230884	0.013514739782641042	-0.007001792612020016	-0.7540446378776472	0.5000000000000001	0.7499999999999999
0.4507454960529905	-0.7992545039470095	1.25	0	-0.03479520338190663	0.012164787936125028	-0.007980520650009234	-0.7686435678512187	0.5000000000000001	0.75
0.4163392536740671	-0.8336607463259329	1.25	0	-0.051278691433580034	0.01109203502109079	-0.009393419379799954	-0.7840806705336437	0.5	0.7499999999999999
0.3781203449595596	-0.8718796550404404	1.25	0	-0.07039441794063393	0.010497314734352815	-0.011258801818828615	-0.8007237500153307	0.49999999999999994	0.7500000000000001
