E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.7014388438099257	-0.5485611561900743	1.25	0	-0.05746490881787519	0.0018474405566384247	-0.0027529408643462584	-0.4901907470644913	0.5	0.75
0.6978350980832293	-0.5521649019167707	1.25	0	-0.059461018075935866	0.0017356474323694353	-0.0031310998704446626	-0.49130843140275965	0.5000000000000001	0.75
0.6942368855197373	-0.5557631144802627	1.25	0	-0.061298874845615775	0.0015970170297806717	-0.0035514443598798078	-0.4925098123045478	0.5	0.75
0.6907458783054388	-0.5592541216945612	1.25	0	-0.062855969274919	0.0014409567960453886	-0.004004658683253434	-0.4938344505324342	0.5	0.7500000000000001
0.6874730149581202	-0.5625269850418796	1.2499999999999998	0	-0.06400441383980983	0.0012835167108365898	-0.004477488064800697	-0.4953285998481056	0.4999999999999998	0.75
0.6845143652138843	-0.5654856347861157	1.25	0	-0.06463385822350018	0.001146436896578343	-0.004952393854025109	-0.4970458196051687	0.49999999999999994	0.75
0.6819226322539339	-0.5680773677460661	1.25	0	-0.06467703984012281	0.001055141134774331	-0.00540782963014584	-0.49904763941057173	0.5000000000000001	0.75
0.679679691828103	-0.570320308171897	1.25	0	-0.06413300449443518	0.0010362581722088717	-0.005819232734763466	-0.5014043291149073	0.4999999999999999	0.7500000000000001
0.6776760746973938	-0.5723239253026062	1.25	0	-0.06308238088721665	0.0011152231625600234	-0.006160907998846251	-0.5041958595791033	0.5	0.7500000000000001
0.6757021620814633	-0.5742978379185367	1.25	0	-0.061690302668170834	0.0013145249039513498	-0.006408878348653677	-0.5075131818056635	0.5	0.75
0.6734524150885475	-0.5765475849114525	1.25	0	-0.060195987881546856	0.0016530597500473859	-0.0065446494088020266	-0.511460007371151	0.5	0.75
0.6705385823101986	-0.5794614176898012	1.2499999999999998	0	-0.058893180585970456	0.0021468259618218593	-0.0065597137541365475	-0.5161553493115161	0.49999999999999994	0.7499999999999999
0.6665014413621309	-0.5834985586378689	1.2499999999999998	0	-0.05811168914607861	0.002810862227509446	-0.0064605353950691925	-0.5217371963242305	0.4999999999999999	0.7499999999999999
0.6608043446099782	-0.5891956553900218	1.25	0	-0.05821600759537557	0.0036619451436100303	-0.006273716185465483	-0.5283678767527908	0.5	0.7500000000000001
0.6527869660210607	-0.5972130339789391	1.2499999999999998	0	-0.05964122174232996	0.0047211905683597	-0.006051021100997284	-0.5362419817039715	0.49999999999999994	0.7499999999999998
0.6415562932018511	-0.6084437067981491	1.2500000000000002	0	-0.06298708391651196	0.006015502018531252	-0.005873859508142228	-0.5455982653920262	0.5000000000000002	0.75
0.6257975331432595	-0.6242024668567405	1.25	0	-0.06918493038669678	0.007577051409649797	-0.005856670336942401	-0.5567379175427511	0.4999999999999998	0.7500000000000001
