E	U	K	_U_LJ	_U_dd	_U_dc	_U_cd	_U_cc	_K_ang	_K_lin
0.24425737803056546	-1.0057426219694343	1.2499999999999998	0	-0.2652642566713166	0.029069305815354402	0.008807864844620688	-0.7783555359580928	0.4999999999999999	0.7499999999999999
0.03845267441595013	-1.2115473255840499	1.25	0	-0.4145446878905799	0.03226601797568199	0.0033928186553356236	-0.8326614743244877	0.5	0.7499999999999999
-0.4226315888343519	-1.672631588834352	1.25	0.016016959596991898	-0.7898765374714417	0.038599136334246456	-0.012452807045871782	-0.9249183402482769	0.5	0.7499999999999999
-0.18756016777697737	-1.4375601677769776	1.2500000000000002	0.8996466045968918	-1.3288436095508607	0.04615857449097578	-0.04061277123511449	-1.01390896607887	0.5	0.7500000000000002
-0.8396891310661294	-2.0896891310661294	1.25	0.026259412315539743	-1.1662972235208464	0.03997435349460844	-0.052848160365063804	-0.9367775129903674	0.5000000000000001	0.75
-0.8031087883654111	-2.053108788365411	1.25	0	-1.131178918824829	0.04279602257596692	-0.057806314180500175	-0.906919577936049	0.5000000000000001	0.75
-1.0493097087746546	-2.2993097087746546	1.25	0.18182873145219114	-1.4965665828176145	0.05802778687798227	-0.06991159862039231	-0.9726880456668213	0.5000000000000001	0.75
-0.8118424432383908	-2.061842443238391	1.25	0.8317814496415887	-1.8687370352907546	0.07170502374831494	-0.07657537182863684	-1.020016509508903	0.49999999999999994	0.75
-1.173999269554868	-2.423999269554868	1.25	0.020164349892147326	-1.5009340487346086	0.06014702454773264	-0.06377277125443302	-0.9396038240057065	0.4999999999999999	0.75
-1.1324155778150304	-2.3824155778150304	1.25	0.02818434146888049	-1.459078561817268	0.05529137877327394	-0.06423897687691675	-0.9425737593629999	0.5	0.7500000000000001
-0.6521841988769224	-1.9021841988769226	1.2500000000000002	0.8140507905722942	-1.6776683251780877	0.056223963728287835	-0.07576424901352624	-1.0190263789858907	0.5000000000000002	0.75
-0.8955628344917104	-2.145562834491711	1.2500000000000004	0.1396855234544816	-1.290717397904502	0.04212852589337381	-0.06752829842821821	-0.9691311875068462	0.5000000000000003	0.7500000000000001
-0.7900144369694688	-2.040014436969469	1.25	0.00043891205080903717	-1.0883106487306218	0.035298639732626036	-0.06031281158226866	-0.9271285284400137	0.49999999999999994	0.75
